file,line,text
"src\App.jsx",22,"Checking session…"
"src\App.jsx",33,"/randomizer"
"src\App.jsx",34,"/build-editor"
"src\App.jsx",34,"draft"
"src\App.jsx",35,"/build-editor/b/:encoded"
"src\App.jsx",35,"owned"
"src\App.jsx",36,"/build-editor/share/:encoded"
"src\App.jsx",36,"share"
"src\App.jsx",37,"/s/:encoded"
"src\App.jsx",37,"share"
"src\App.jsx",38,"/library-explorer"
"src\App.jsx",39,"/library-roulette"
"src\App.jsx",40,"/catalog"
"src\App.jsx",41,"/catalog/skill-text/:textQuery"
"src\App.jsx",42,"/catalog/:key"
"src\App.jsx",43,"/catalog/type/:slot/:weaponType"
"src\App.jsx",44,"/catalog/category/:groupId"
"src\App.jsx",45,"/catalog/tree/:treeId"
"src\App.jsx",46,"/compare-builds"
"src\App.jsx",47,"/auth"
"src\auth\AuthScreen.jsx",9,"../../firebaseAuth"
"src\auth\AuthScreen.jsx",15,"login"
"src\auth\AuthScreen.jsx",33,"pd3_post_auth_redirect"
"src\auth\AuthScreen.jsx",36,"pd3_post_auth_redirect"
"src\auth\AuthScreen.jsx",118,"login"
"src\auth\AuthScreen.jsx",124,"email"
"src\auth\AuthScreen.jsx",134,"text"
"src\auth\AuthScreen.jsx",134,"password"
"src\auth\AuthScreen.jsx",142,"button"
"src\auth\AuthScreen.jsx",161,"button"
"src\auth\AuthScreen.jsx",165,"register"
"src\auth\AuthScreen.jsx",172,"button"
"src\auth\AuthScreen.jsx",176,"recovery"
"src\auth\AuthScreen.jsx",185,"register"
"src\auth\AuthScreen.jsx",191,"text"
"src\auth\AuthScreen.jsx",200,"email"
"src\auth\AuthScreen.jsx",210,"text"
"src\auth\AuthScreen.jsx",210,"password"
"src\auth\AuthScreen.jsx",218,"button"
"src\auth\AuthScreen.jsx",229,"text"
"src\auth\AuthScreen.jsx",229,"password"
"src\auth\AuthScreen.jsx",237,"button"
"src\auth\AuthScreen.jsx",255,"button"
"src\auth\AuthScreen.jsx",259,"login"
"src\auth\AuthScreen.jsx",268,"recovery"
"src\auth\AuthScreen.jsx",274,"email"
"src\auth\AuthScreen.jsx",291,"button"
"src\auth\AuthScreen.jsx",295,"login"
"src\auth\useAuth.js",8,"useAuth must be used inside <AuthProvider>"
"src\build\build.buildUrl.utils.js",4,"lz-string"
"src\build\build.constants.js",5,"pd3_build_v1"
"src\build\build.constants.js",7,"pd3_build_library_v1"
"src\build\build.validators.js",17,"SKILL_POINTS_EXCEEDED"
"src\build\build.validators.js",18,"Skill points excedidos: ${points}/${MAX_SKILL_POINTS}"
"src\build\build.validators.js",25,"SKILL_ACED_WITHOUT_BASE"
"src\build\build.validators.js",26,"Skill ${skillKey}: aced requiere base"
"src\build\BuildContext.jsx",16,"useBuild must be used inside <BuildProvider />"
"src\build\BuildEditor.jsx",71,"share"
"src\build\BuildEditor.jsx",108,"share"
"src\build\BuildEditor.jsx",112,"/build-editor/b/${nextEncoded}"
"src\build\BuildEditor.jsx",175,"/build-editor/b/${nextEncoded}"
"src\build\BuildEditor.jsx",179,"success"
"src\build\BuildEditor.jsx",185,"error"
"src\build\BuildEditor.jsx",225,"success"
"src\build\BuildEditor.jsx",231,"error"
"src\build\BuildEditor.jsx",254,"success"
"src\build\BuildEditor.jsx",261,"error"
"src\build\BuildEditor.jsx",280,"/build-editor"
"src\build\BuildEditor.jsx",288,"${window.location.origin}/build-editor/share/${encoded}"
"src\build\BuildEditor.jsx",289,"${window.location.origin}/s/${encoded}"
"src\build\BuildEditor.jsx",314,"success"
"src\build\BuildEditor.jsx",320,"error"
"src\build\BuildEditor.jsx",341,"share"
"src\build\BuildEditor.jsx",363,"/library-explorer${fromExplorerSearch}"
"src\build\BuildEditor.jsx",383,"flex"
"src\build\BuildEditor.jsx",384,"center"
"src\build\BuildEditor.jsx",385,"8px"
"src\build\BuildEditor.jsx",389,"wait"
"src\build\BuildEditor.jsx",450,"/auth"
"src\build\BuildEditor.jsx",464,"auto"
"src\build\BuildEditor.jsx",466,"easeOut"
"src\build\BuildEditor.jsx",479,"/build-editor/b/${nextEncoded}"
"src\build\BuildEditor.jsx",491,"text"
"src\build\BuildEditor.jsx",537,"520px"
"src\build\BuildEditor.jsx",548,"flex"
"src\build\BuildEditor.jsx",549,"flex-end"
"src\build\BuildEditor.jsx",550,"12px"
"src\build\BuildLibrary.jsx",14,"${slot}"
"src\build\BuildLibrary.jsx",14,"Alt ${slot}"
"src\build\buildLibrary.utils.js",12,"Build library corrupted, resetting."
"src\build\components\common\Modal.jsx",10,"900px"
"src\build\components\common\Modal.jsx",16,"Escape"
"src\build\components\common\Modal.jsx",19,"keydown"
"src\build\components\common\Modal.jsx",20,"keydown"
"src\build\components\common\Modal.jsx",39,"Close"
"src\build\components\loadout\ArmorEditor.jsx",8,"../../utils/armor.utils"
"src\build\components\loadout\ArmorEditor.jsx",54,"grid"
"src\build\components\loadout\ArmorEditor.jsx",57,"1px solid rgba(255,255,255,0.10)"
"src\build\components\loadout\ArmorPlatesEditor.jsx",7,"../../utils/armor.utils"
"src\build\components\loadout\ArmorSprite.jsx",7,"../../utils/sprites/armorsSprites"
"src\build\components\loadout\ArmorSprite.jsx",28,"url(${ARMOR_SPRITE_URL})"
"src\build\components\loadout\ArmorSprite.jsx",29,"no-repeat"
"src\build\components\loadout\ArmorSprite.jsx",30,"${bgW}px ${bgH}px"
"src\build\components\loadout\ArmorSprite.jsx",31,"${x}px ${y}px"
"src\build\components\loadout\DeployableSprite.jsx",7,"../../utils/sprites/deployablesSprites"
"src\build\components\loadout\DeployableSprite.jsx",28,"url(${DEPLOYABLE_SPRITE_URL})"
"src\build\components\loadout\DeployableSprite.jsx",29,"no-repeat"
"src\build\components\loadout\DeployableSprite.jsx",30,"${bgW}px ${bgH}px"
"src\build\components\loadout\DeployableSprite.jsx",31,"${x}px ${y}px"
"src\build\components\loadout\HeistSprite.jsx",11,"Heist"
"src\build\components\loadout\HeistSprite.jsx",13,"100%"
"src\build\components\loadout\HeistSprite.jsx",15,"cover"
"src\build\components\loadout\HeistSprite.jsx",16,"8px"
"src\build\components\loadout\LoadoutEditor.jsx",48,"primary"
"src\build\components\loadout\LoadoutEditor.jsx",55,"secondary"
"src\build\components\loadout\LoadoutEditor.jsx",62,"overkill"
"src\build\components\loadout\LoadoutEditor.jsx",68,"armor"
"src\build\components\loadout\LoadoutEditor.jsx",74,"deployable"
"src\build\components\loadout\LoadoutEditor.jsx",80,"throwable"
"src\build\components\loadout\LoadoutEditor.jsx",86,"tool"
"src\build\components\loadout\LoadoutEditor.jsx",180,"primary"
"src\build\components\loadout\LoadoutEditor.jsx",191,"primary"
"src\build\components\loadout\LoadoutEditor.jsx",198,"primary"
"src\build\components\loadout\LoadoutEditor.jsx",205,"primary"
"src\build\components\loadout\LoadoutEditor.jsx",206,"item-picker"
"src\build\components\loadout\LoadoutEditor.jsx",224,"secondary"
"src\build\components\loadout\LoadoutEditor.jsx",235,"secondary"
"src\build\components\loadout\LoadoutEditor.jsx",242,"secondary"
"src\build\components\loadout\LoadoutEditor.jsx",249,"secondary"
"src\build\components\loadout\LoadoutEditor.jsx",250,"item-picker"
"src\build\components\loadout\LoadoutEditor.jsx",268,"overkill"
"src\build\components\loadout\LoadoutEditor.jsx",271,"overkill"
"src\build\components\loadout\LoadoutEditor.jsx",275,"overkill"
"src\build\components\loadout\LoadoutEditor.jsx",282,"overkill"
"src\build\components\loadout\LoadoutEditor.jsx",283,"item-picker"
"src\build\components\loadout\LoadoutEditor.jsx",298,"armor"
"src\build\components\loadout\LoadoutEditor.jsx",301,"armor"
"src\build\components\loadout\LoadoutEditor.jsx",314,"armor"
"src\build\components\loadout\LoadoutEditor.jsx",321,"armor"
"src\build\components\loadout\LoadoutEditor.jsx",322,"item-picker"
"src\build\components\loadout\LoadoutEditor.jsx",342,"720px"
"src\build\components\loadout\LoadoutEditor.jsx",356,"throwable"
"src\build\components\loadout\LoadoutEditor.jsx",359,"throwable"
"src\build\components\loadout\LoadoutEditor.jsx",363,"throwable"
"src\build\components\loadout\LoadoutEditor.jsx",370,"throwable"
"src\build\components\loadout\LoadoutEditor.jsx",371,"item-picker"
"src\build\components\loadout\LoadoutEditor.jsx",386,"deployable"
"src\build\components\loadout\LoadoutEditor.jsx",389,"deployable"
"src\build\components\loadout\LoadoutEditor.jsx",393,"deployable"
"src\build\components\loadout\LoadoutEditor.jsx",400,"deployable"
"src\build\components\loadout\LoadoutEditor.jsx",401,"item-picker"
"src\build\components\loadout\LoadoutEditor.jsx",416,"tool"
"src\build\components\loadout\LoadoutEditor.jsx",419,"tool"
"src\build\components\loadout\LoadoutEditor.jsx",423,"tool"
"src\build\components\loadout\LoadoutEditor.jsx",430,"tool"
"src\build\components\loadout\LoadoutEditor.jsx",431,"item-picker"
"src\build\components\loadout\LoadoutItemCard.jsx",16,"randomizer.label.randomizing"
"src\build\components\loadout\LoadoutItemCard.jsx",30,"randomizer"
"src\build\components\loadout\LoadoutItemCard.jsx",43,"item-picker"
"src\build\components\loadout\LoadoutItemCard.jsx",69,"button"
"src\build\components\loadout\LoadoutItemPickerModal.jsx",9,"../../utils/weaponTypeLabels"
"src\build\components\loadout\OverkillSprite.jsx",7,"../../utils/sprites/overkillsSprites"
"src\build\components\loadout\OverkillSprite.jsx",17,"height"
"src\build\components\loadout\OverkillSprite.jsx",31,"url(${OVERKILL_SPRITE_URL})"
"src\build\components\loadout\OverkillSprite.jsx",32,"no-repeat"
"src\build\components\loadout\OverkillSprite.jsx",33,"${bgW}px ${bgH}px"
"src\build\components\loadout\OverkillSprite.jsx",34,"${x}px ${y}px"
"src\build\components\loadout\PlateOrderEditor.jsx",35,"button"
"src\build\components\loadout\PlateSprite.jsx",7,"../../utils/sprites/platesSprites"
"src\build\components\loadout\PlateSprite.jsx",28,"url(${PLATE_SPRITE_URL})"
"src\build\components\loadout\PlateSprite.jsx",29,"no-repeat"
"src\build\components\loadout\PlateSprite.jsx",30,"${bgW}px ${bgH}px"
"src\build\components\loadout\PlateSprite.jsx",31,"${x}px ${y}px"
"src\build\components\loadout\ThrowableSprite.jsx",7,"../../utils/sprites/throwablesSprites"
"src\build\components\loadout\ThrowableSprite.jsx",28,"url(${THROWABLE_SPRITE_URL})"
"src\build\components\loadout\ThrowableSprite.jsx",29,"no-repeat"
"src\build\components\loadout\ThrowableSprite.jsx",30,"${bgW}px ${bgH}px"
"src\build\components\loadout\ThrowableSprite.jsx",31,"${x}px ${y}px"
"src\build\components\loadout\ToolSprite.jsx",7,"../../utils/sprites/toolsSprites"
"src\build\components\loadout\ToolSprite.jsx",28,"url(${TOOL_SPRITE_URL})"
"src\build\components\loadout\ToolSprite.jsx",29,"no-repeat"
"src\build\components\loadout\ToolSprite.jsx",30,"${bgW}px ${bgH}px"
"src\build\components\loadout\ToolSprite.jsx",31,"${x}px ${y}px"
"src\build\components\loadout\WeaponSlotEditor.jsx",9,"../../utils/weaponTypeLabels"
"src\build\components\loadout\WeaponSlotEditor.jsx",82,"Select weapon…"
"src\build\components\loadout\WeaponSlotEditor.jsx",89,"Select ${label} weapon"
"src\build\components\skills\SkillCard.jsx",34,"none"
"src\build\components\skills\SkillCard.jsx",35,"locked"
"src\build\components\skills\SkillCard.jsx",36,"aced"
"src\build\components\skills\SkillCard.jsx",37,"base"
"src\build\components\skills\SkillCard.jsx",54,"touch"
"src\build\components\skills\SkillCard.jsx",70,"touch"
"src\build\components\skills\SkillCard.jsx",82,"touch"
"src\build\components\skills\SkillCard.jsx",115,"/icons/acegreen.svg"
"src\build\components\skills\SkillCard.jsx",115,"/icons/ace.svg"
"src\build\components\skills\SkillCard.jsx",144,"/icons/aceborder.svg"
"src\build\components\skills\SkillCard.jsx",147,"true"
"src\build\components\skills\SkillCard.jsx",156,"/icons/padlock.png"
"src\build\components\skills\SkillCard.jsx",157,"Locked"
"src\build\components\skills\SkillCard.jsx",165,"button"
"src\build\components\skills\SkillCard.jsx",175,"Info"
"src\build\components\skills\SkillCard.jsx",176,"Info"
"src\build\components\skills\SkillCard.jsx",191,"Aced"
"src\build\components\skills\SkillCard.jsx",191,"Ace available"
"src\build\components\skills\SkillDetailsPanel.jsx",47,"/icons/padlock.png"
"src\build\components\skills\SkillGroupSprite.jsx",7,"../../utils/sprites/skillGroupSprites"
"src\build\components\skills\SkillGroupSprite.jsx",28,"url(${SKILL_GROUP_SPRITE_URL})"
"src\build\components\skills\SkillGroupSprite.jsx",29,"no-repeat"
"src\build\components\skills\SkillGroupSprite.jsx",30,"${bgW}px ${bgH}px"
"src\build\components\skills\SkillGroupSprite.jsx",31,"${x}px ${y}px"
"src\build\components\skills\SkillsEditor.jsx",17,"undefined"
"src\build\components\skills\SkillsEditor.jsx",22,"undefined"
"src\build\components\skills\SkillsEditor.jsx",266,"Tier ${tier} locked"
"src\build\components\skills\SkillsEditor.jsx",275,"Skill points: ${totalPoints}/${MAX_SKILL_POINTS}"
"src\build\components\skills\SkillsEditor.jsx",282,"Skill points: ${totalPoints}/${MAX_SKILL_POINTS}"
"src\build\components\skills\SkillsEditor.jsx",298,"Removing this skill would lock an active tier"
"src\build\components\skills\SkillsEditor.jsx",438,"clearCategory"
"src\build\components\skills\SkillsEditor.jsx",443,"clearAll"
"src\build\components\skills\SkillsEditor.jsx",448,"clearCategory"
"src\build\components\skills\SkillsEditor.jsx",465,"clearAll"
"src\build\components\skills\SkillsEditor.jsx",502,"button"
"src\build\components\skills\SkillsEditor.jsx",510,"button"
"src\build\components\skills\SkillsEditor.jsx",521,"clearAll"
"src\build\components\skills\SkillsEditor.jsx",526,"clearAll"
"src\build\components\skills\SkillsEditor.jsx",551,"button"
"src\build\components\skills\SkillsEditor.jsx",587,"/bg/groupbg-${activeGroup.groupId}-${idx + 1}-v1.svg"
"src\build\components\skills\SkillsEditor.jsx",593,"--tree-bg"
"src\build\components\skills\SkillsEditor.jsx",593,"url(${treeBgUrl})"
"src\build\components\skills\SkillsEditor.jsx",594,"--tier-col-width"
"src\build\components\skills\SkillsEditor.jsx",594,"32px"
"src\build\components\skills\SkillsEditor.jsx",595,"--bg-offset-y"
"src\build\components\skills\SkillsEditor.jsx",595,"12px"
"src\build\components\skills\SkillsEditor.jsx",633,"/bg/groupbg-${activeGroup.groupId}-${idx + 1}-v1.svg"
"src\build\components\skills\SkillsEditor.jsx",640,"--tree-bg"
"src\build\components\skills\SkillsEditor.jsx",640,"url(${treeBgUrl})"
"src\build\components\skills\SkillsEditor.jsx",641,"--tier-col-width"
"src\build\components\skills\SkillsEditor.jsx",641,"32px"
"src\build\components\skills\SkillsEditor.jsx",642,"--bg-offset-y"
"src\build\components\skills\SkillsEditor.jsx",642,"12px"
"src\build\components\skills\SkillSprite.jsx",7,"../../utils/sprites/skillsSprites"
"src\build\components\skills\SkillSprite.jsx",28,"url(${SKILL_SPRITE_URL})"
"src\build\components\skills\SkillSprite.jsx",29,"no-repeat"
"src\build\components\skills\SkillSprite.jsx",30,"${bgW}px ${bgH}px"
"src\build\components\skills\SkillSprite.jsx",31,"${x}px ${y}px"
"src\build\components\skills\SkillTreeGrid.jsx",7,"p1"
"src\build\components\skills\SkillTreeGrid.jsx",8,"p2"
"src\build\components\skills\SkillTreeGrid.jsx",9,"p3"
"src\build\components\skills\SkillTreeGrid.jsx",10,"p4"
"src\build\components\skills\SkillTreeGrid.jsx",11,"p5"
"src\build\components\skills\SkillTreeGrid.jsx",12,"p6"
"src\build\components\skills\SkillTreeGrid.jsx",159,"p1"
"src\build\components\weapons\WeaponCard.jsx",23,"randomizer.label.randomizing"
"src\build\components\weapons\WeaponCard.jsx",29,"item-picker"
"src\build\components\weapons\WeaponCard.jsx",37,"Select weapon"
"src\build\components\weapons\WeaponCard.jsx",38,"randomizer"
"src\build\components\weapons\WeaponCard.jsx",38,"Randomize weapon"
"src\build\components\weapons\WeaponCard.jsx",38,"Select weapon"
"src\build\components\weapons\WeaponModsModal.jsx",13,"Magazine"
"src\build\components\weapons\WeaponModsModal.jsx",26,"$1 $2"
"src\build\components\weapons\WeaponModsModal.jsx",136,"success"
"src\build\components\weapons\WeaponModsModal.jsx",142,"error"
"src\build\components\weapons\WeaponModsModal.jsx",172,"Edit mods – ${weaponDef.name}"
"src\build\components\weapons\WeaponModsModal.jsx",173,"720px"
"src\build\components\weapons\WeaponModsModal.jsx",189,"/auth"
"src\build\components\weapons\WeaponModsModal.jsx",252,"""}"
"src\build\components\weapons\WeaponModsModal.jsx",274,"520px"
"src\build\components\weapons\WeaponModSprite.jsx",7,"../../utils/sprites/weaponModsSprites"
"src\build\components\weapons\WeaponModSprite.jsx",29,"url(${WEAPON_MOD_SPRITE_URL})"
"src\build\components\weapons\WeaponModSprite.jsx",30,"no-repeat"
"src\build\components\weapons\WeaponModSprite.jsx",31,"${bgW}px ${bgH}px"
"src\build\components\weapons\WeaponModSprite.jsx",32,"${x}px ${y}px"
"src\build\components\weapons\WeaponSprite.jsx",7,"../../utils/sprites/weaponSprites"
"src\build\components\weapons\WeaponSprite.jsx",17,"height"
"src\build\components\weapons\WeaponSprite.jsx",31,"url(${WEAPON_SPRITE_URL})"
"src\build\components\weapons\WeaponSprite.jsx",32,"no-repeat"
"src\build\components\weapons\WeaponSprite.jsx",33,"${bgW}px ${bgH}px"
"src\build\components\weapons\WeaponSprite.jsx",34,"${x}px ${y}px"
"src\build\utils\armor.utils.js",53,"ARMOR_NOT_FOUND"
"src\build\utils\armor.utils.js",54,"Armor ${armorKey} no encontrada"
"src\build\utils\armor.utils.js",65,"ARMOR_PLATES_SLOT_MISMATCH"
"src\build\utils\armor.utils.js",66,"Armor ${armorKey} requiere ${maxPlates} slots (${plates.length})"
"src\build\utils\armor.utils.js",75,"PLATE_UNKNOWN"
"src\build\utils\armor.utils.js",76,"Plate desconocida en slot ${i + 1}: ${p}"
"src\build\utils\armor.utils.js",90,"object"
"src\build\utils\armor.utils.js",94,"object"
